id,Timestamp,Tanggal hari ini ,Pertemuan ke-,Kualitas materi ,Siapa trainer pada hari ini ?,Bagaimana menurut Trainer pada hari ini ?,Kualitas trainer ,Apakah ada saran secara keseluruhan ?,Kamu mengikuti Bootcamp Batch ?,Tanggal hari ini,Pertemuan ke
d5b84e64-0316-493b-9d2d-3d5a49490e9c,3/17/2024 17:07:05,,,4,mdn,sangat menguasai materi,4,,6.0,3/17/2024,Pertemuan 5
0d5f41b7-3ab8-478c-836a-767823fd4c82,10/17/2023 21:34:31,,,4,ars,tidak ada materi karena presentasi final project batch 8,4,ok,6.0,10/17/2023,Pertemuan 27
ff9d3a2b-707a-4274-9447-421946699738,2/29/2024 21:02:20,,,5,mdn,sangat baik,5,,6.0,2/29/2024,Pertemuan 14
58326bf0-4f33-4c16-b328-cc206f87d423,10/26/2023 21:43:35,,,5,ars,ok,5,cukup bagus,6.0,10/26/2023,Pertemuan 8
c1843817-41a0-4488-9c7a-5a537f4659b5,7/11/2024 22:32:25,,,5,mdn,sangat membantu untuk review cv dan linkedin,3,,6.0,7/11/2024,Pertemuan 8
581e0c61-097c-43a1-807a-d1f21bf13e0c,10/7/2023 9:31:50,,,5,mdn,bagus,5,-,6.0,10/7/2023,Pertemuan 24
1da45063-2dc1-41f2-88ea-7f61fe7f9a19,3/23/2024 17:20:23,,,5,mdn,a,3,Belum ada,6.0,3/23/2024,Pertemuan 2
4cab344d-1770-4c38-a71f-6d51e8f3b5cc,5/14/2024 22:08:48,,,5,k,.,3,-,6.0,5/14/2024,Pertemuan 9
ff4a3b75-5599-4d90-95f0-8a1bf29c5849,6/18/2024 20:57:43,,,4,ars,"Seru, semangat",3,ok,6.0,6/18/2024,Pertemuan 5
a50dc3c0-5a19-4025-83eb-5812671c9480,5/2/2024 20:57:06,,,5,mdn,Dapat menyampaikan materi dengan baik,4,,6.0,5/2/2024,Pertemuan 19
b08e0cea-9237-4a5a-87d6-3f72a313ae3f,3/24/2024 16:50:39,,,4,ars,ok,5,-,6.0,3/24/2024,Pertemuan 8
90f03727-0a86-4f64-8828-9b8d6d2a0650,6/18/2024 21:06:42,,,4,ars,bagus,4,Belum ada,6.0,6/18/2024,Pertemuan 2
71dfef48-bb94-46ba-9eb5-66c917e928c7,9/12/2024 21:17:31,,,5,ars,baagus,3,untuk jadwal jika ingin mengumpulkan tugas itu  selalu terlambat,6.0,9/12/2024,Pertemuan 5
abeb14a7-d8db-429f-9acc-79ef8cdf9a02,2/15/2024 19:29:04,,,5,ars,.,4,,6.0,2/15/2024,Pertemuan 3
7428131a-f272-433f-b7ae-725af2ab628d,6/25/2024 20:44:40,,,4,mf,sangat baik dan tidak membosankan,5,Belum ada,6.0,6/25/2024,Pertemuan 8
f064f333-666c-499f-bfcb-b71607e60de7,5/2/2024 20:57:59,,,5,mw,Baguss,4,belum ada,6.0,5/2/2024,Pertemuan 6
0abe9114-4d57-4368-9b74-8ff8d5ab22cf,7/9/2024 21:10:43,,,4,mw,Trainer sangat menguasai materi,5,,6.0,7/9/2024,Pertemuan 18
9dafb395-690f-4613-9aed-1761724d82c8,5/27/2024 11:06:22,,,3,mdn,BAik,4,,6.0,5/27/2024,Pertemuan 6
c0db802b-635c-4f93-b4cb-7d9883a43093,3/24/2024 17:05:54,,,5,mdn,sangat baik,5,Tidak Ada,6.0,3/24/2024,Pertemuan 18
71dfef48-bb94-46ba-9eb5-66c917e928c7,6/14/2024 21:33:14,,,5,ars,sangat menguasai,5,belum ada,6.0,6/14/2024,Pertemuan 6
789b8d4b-a8d0-430d-9fd4-29d445b2f6f2,7/2/2024 20:30:29,,,5,ars,sangat membantu untuk review cv dan linkedin,5,,6.0,7/2/2024,Pertemuan 6
b08e0cea-9237-4a5a-87d6-3f72a313ae3f,10/3/2024 21:26:53,,,5,mdn,p,5,Materinya di share tepat waktu lagi,6.0,10/3/2024,Pertemuan 7
e98d0b49-dc22-4be4-89e6-38ba25d671b3,6/27/2024 21:14:09,,,3,mdn,"Seru, semangat",2,Belum ada,6.0,6/27/2024,Pertemuan 20
4ac5d5c7-fcf8-4d13-8384-5e452e3c04af,2/22/2024 20:19:22,,,5,mdn,Membantu,5,tidak ada,6.0,2/22/2024,Pertemuan 1
abeb14a7-d8db-429f-9acc-79ef8cdf9a02,2/8/2024 21:44:27,,,5,mw,cukup ok,5,-,6.0,2/8/2024,Pertemuan 8
f0d0484f-f159-4fe0-8ed4-45dd77bc7cff,7/4/2024 21:32:35,,,5,mdn,Baik,5,-,6.0,7/4/2024,Pertemuan 1
273a109b-52b8-4925-8536-22ceb3b716dc,7/9/2024 21:21:31,,,5,ars,Jelas dan informatif,4,"Materinya udah bagus, dan di perdalam lagi",6.0,7/9/2024,Pertemuan 12
a4272ae2-4e7e-4252-a49a-10445c387bc6,7/25/2024 21:42:47,,,5,ars,"Seru, semangat",5,belum,6.0,7/25/2024,Pertemuan 10
ceb7a529-86be-4dc4-b116-38797aabd2dd,2/29/2024 23:31:43,,,3,mf,Sangat menguasai materi,5,,6.0,2/29/2024,Pertemuan 1
820fb470-45af-4458-a617-8ea1f9d8915d,7/9/2024 21:10:43,,,5,mdn,sangat baik,4,-,6.0,7/9/2024,Pertemuan 10
0b187bd8-2c9e-4c1a-ad95-1ac60fa3f39d,5/21/2024 21:10:00,,,4,mdn,Baik,4,tidak ada,6.0,5/21/2024,Pertemuan 1
dfc7c753-24c4-4193-ae2b-2ee1af876a13,10/17/2023 21:34:31,,,5,mdn,Bagus,4,,6.0,10/17/2023,Pertemuan 28
18d72f16-5e3b-4cdd-ac63-6847f84789e2,6/20/2024 21:05:41,,,5,ars,.,4,,6.0,6/20/2024,Pertemuan 6
48a6d994-4f5b-468f-a96b-9ebe47e8e279,10/12/2023 21:32:48,,,5,mdn,-,3,ok,6.0,10/12/2023,Pertemuan 16
9bb07206-a24d-488b-91d9-853f606d5fd4,11/21/2023 21:23:00,,,4,ars,bagus,5,,6.0,11/21/2023,Pertemuan 1
bd3c3d70-fe18-477c-bdc3-51c106bd41b5,6/18/2024 21:00:23,,,5,mdn,Penyampaian terstruktur ,5,.,6.0,6/18/2024,Pertemuan 13
90f03727-0a86-4f64-8828-9b8d6d2a0650,9/5/2024 21:08:33,,,2,mf,good,4,,6.0,9/5/2024,Pertemuan 20
5fb096ef-d891-4c20-aabc-80216c7d0ac6,10/10/2023 21:27:56,,,5,mw,bagus,5,-,6.0,10/10/2023,Pertemuan 6
eb5ab705-64b5-4824-80b1-748c0c01560b,5/21/2024 21:10:00,,,5,ars,Sangat menguasai materi,4,Baik,6.0,5/21/2024,Pertemuan 3
aafce93e-6e5f-46ad-b186-d642d5a456a1,6/18/2024 19:40:22,,,4,ars,bagus,5,,6.0,6/18/2024,Pertemuan 6
455e0529-272b-4550-95d5-a0bdb835ca9f,2/8/2024 21:44:27,,,5,mf,bagus,5,Belum ada,6.0,2/8/2024,Pertemuan 5
9054ffc8-9df3-4b73-a700-17b228a19cba,3/7/2024 21:43:35,,,4,mdn,.,4,tidak ada,6.0,3/7/2024,Pertemuan 18
792a10ac-a9bb-45ce-af93-7a2619ef61fe,5/14/2024 22:08:48,,,5,ars,sangat menguasai,5,cukup,6.0,5/14/2024,Pertemuan 23
d59a405f-f8b3-49e9-9ac2-88dc3e6a1e53,11/21/2023 21:23:00,,,3,mdn,Good,5,Belum ada,6.0,11/21/2023,Pertemuan 10
207a3175-fda0-43fb-8b30-c257bf055847,2/27/2024 21:48:40,,,4,mf,Good,3,tidak ada,6.0,2/27/2024,Pertemuan 10
de26149b-380f-42c9-bdc1-a8584f2c5233,2/18/2024 9:20:13,,,5,ars,baik sekali,4,Belum ada,6.0,2/18/2024,Pertemuan 13
493c0fa8-bb96-4b13-b9fb-93abb37b65e7,5/21/2024 21:35:09,,,5,ars,Sangat jelas menguraikan materi,5,OK,6.0,5/21/2024,Pertemuan 9
7fab4381-0d58-4c87-890a-00f892c6b4d3,9/26/2024 20:48:24,,,5,mf,bagus,3,-,6.0,9/26/2024,Pertemuan 15
60a29855-f1ba-4d16-a0e5-45fdc18d8780,12/14/2023 21:22:32,,,3,mdn,Sangat baik,4,,6.0,12/14/2023,Pertemuan 4
709c8608-6cac-4147-9d6e-e8152ce6340c,12/14/2023 21:22:32,,,5,mdn,"Dapat menyampaikan materi dengan baik, penjelasan menarik ",5,"Materinya udah bagus, dan di perdalam lagi",6.0,12/14/2023,Pertemuan 7
8633ed8f-31e9-45be-8c95-1a50d1658229,10/24/2023 20:24:47,,,4,mf,"Baik, namun penjelasan Library masih terlalu umum ",4,Bagus,6.0,10/24/2023,Pertemuan 13
1f4653ef-22c9-4df4-acae-3ce6dcf43075,10/17/2023 21:34:31,,,5,mf,Sangat membantu,4,-,6.0,10/17/2023,Pertemuan 15
9c2aadbd-036d-45e6-b130-7f3d98892dba,3/11/2024 10:16:27,,,3,mdn,Baik,5,-,6.0,3/11/2024,Pertemuan 13
e9b443df-a15c-4c9f-b225-c44096cdcb9e,7/9/2024 20:53:16,,,5,mw,Good,4,cukup,6.0,7/9/2024,Pertemuan 9
1b8f176a-44b5-4b9f-b3aa-7fd66e2c5697,3/23/2024 17:04:15,,,5,ars,Good,4,"Mungkin ke depannya, untuk kelas yang memerluhkan instalasi aplikasi atau sejenisnya, bisa diinfokan terlebih dahulu",6.0,3/23/2024,Pertemuan 17
a133b00f-54e3-42c5-87db-f89de83c6874,5/15/2024 14:54:31,,,3,ars,sangat baik,5,Cukup baik,6.0,5/15/2024,Pertemuan 9
e0766991-32fc-4294-b1e2-a0dff52c64f2,7/16/2024 21:34:39,,,5,mdn,ok,5,ok,6.0,7/16/2024,Pertemuan 5
c0db802b-635c-4f93-b4cb-7d9883a43093,7/9/2024 21:21:53,,,3,ars,"Pembawaannya santai, bersemangat",5,So far So good tapi untuk rekaman materinya bisa di percepat lagi soalnya buat bahan belajar dan itu kendala dari saya sih,6.0,7/9/2024,Pertemuan 1
41c2499e-4649-4cd4-8476-d435c6166c58,9/3/2024 21:03:59,,,5,mdn,bagus,5,,6.0,9/3/2024,Pertemuan 22
b57fcc40-677a-40da-9faa-265af0fca89d,5/2/2024 21:34:10,,,4,ars,MEMBANTU,5,.,6.0,5/2/2024,Pertemuan 4
e696ca58-d61a-449b-8aae-30772b7d92e3,3/24/2024 16:50:39,,,5,ars,Baik,5,Belum ada,6.0,3/24/2024,Pertemuan 22
8e0fa808-9c9f-47f2-aaa1-6fd29a3c638d,8/8/2024 22:41:47,,,5,k,Sangat baik,3,,6.0,8/8/2024,Pertemuan 13
f59c8c41-7c50-4929-a64d-49cf2e587423,6/18/2024 21:00:23,,,5,mdn,Cukup ngebantu,5,ok,6.0,6/18/2024,Pertemuan 4
b661cc43-3695-4a39-b0dc-21164ec6e199,7/9/2024 21:10:43,,,5,ars,Good,5,-,6.0,7/9/2024,Pertemuan 4
3ad458ed-6069-4907-a71e-efda23c5abff,3/5/2024 21:53:30,,,3,mf,sangat baik,5,Baik,6.0,3/5/2024,Pertemuan 28
e7ec3fdb-639e-430f-978e-10c034fd3978,9/5/2024 21:08:33,,,5,mdn,baik sekali,5,Belum ada,6.0,9/5/2024,Pertemuan 4
d13135a7-9a68-4169-815e-981149a54291,10/10/2024 22:19:48,,,5,mw,Dapat menyampaikan materi dengan baik,5,,6.0,10/10/2024,Pertemuan 1
3d110c2c-e912-45ac-b49c-d55781dd00dd,2/15/2024 19:29:04,,,4,ars,Sangat baik,3,,6.0,2/15/2024,Pertemuan 22
4ac5d5c7-fcf8-4d13-8384-5e452e3c04af,9/4/2024 8:15:37,,,5,mdn,Baik,5,belum ada,6.0,9/4/2024,Pertemuan 13
483a2cf3-98f9-456d-81d9-022710423c23,11/28/2023 21:42:19,,,3,mdn,Good,5,,6.0,11/28/2023,Pertemuan 24
c6843a46-7606-45f7-a642-7dfbe9bb61cf,6/18/2024 21:03:42,,,5,mf,Sangt baik,5,,6.0,6/18/2024,Pertemuan 24
2b46b282-1df9-4423-9625-2c6743a25144,5/21/2024 21:35:09,,,5,mw,Sangat menguasai materi,3,.,6.0,5/21/2024,Pertemuan 3
d5bb291b-06cc-4dec-968a-ce7db7529f77,9/26/2024 20:48:24,,,5,mdn,Sangat menguasai materi,5,,6.0,9/26/2024,Pertemuan 24
483a2cf3-98f9-456d-81d9-022710423c23,3/24/2024 17:05:54,,,3,mfars,bersemangat dalam menyampaikan materi,5,,6.0,3/24/2024,Pertemuan 12
45d72ac3-0209-493e-9d5a-8a966d562845,7/11/2024 22:32:25,,,4,mw,Trainer sangat menguasai materi dan jelas dalam menyampaikan,5,,6.0,7/11/2024,Pertemuan 15
ddd0d578-3230-498c-9471-c90132d0399a,11/2/2023 21:23:31,,,5,mf,Baik ,5,tidak ada,6.0,11/2/2023,Pertemuan 11
4afd54fc-f5e7-41c3-beaf-b9b1270a218c,8/8/2024 22:41:47,,,5,ars,Bagus,4,-,6.0,8/8/2024,Pertemuan 17
493c0fa8-bb96-4b13-b9fb-93abb37b65e7,3/23/2024 17:20:23,,,5,mdn,sangat baik,4,.,6.0,3/23/2024,Pertemuan 22
5ef119b1-883b-4964-8400-341414ee551a,2/13/2024 21:47:00,,,5,mw,bagus,5,,6.0,2/13/2024,Pertemuan 6
c6843a46-7606-45f7-a642-7dfbe9bb61cf,5/16/2024 19:57:12,,,5,mf,bagus,4,So far So good tapi untuk rekaman materinya bisa di percepat lagi soalnya buat bahan belajar dan itu kendala dari saya sih,6.0,5/16/2024,Pertemuan 7
b166452a-784d-4789-941e-1c7b8b6229f6,6/13/2024 19:47:34,,,5,mf,Baik,5,mungkin kalau ada tugas atau apa project bisa di ingetin lagi via whatsup ,6.0,6/13/2024,Pertemuan 9
e33fe1f5-796c-4c1d-84c4-32eb396f9837,2/13/2024 21:47:00,,,3,mf,bagus,5,-,6.0,2/13/2024,Pertemuan 12
71dfef48-bb94-46ba-9eb5-66c917e928c7,2/8/2024 21:44:27,,,4,mf,good,5,-,6.0,2/8/2024,Pertemuan 7
9b87a188-a71f-4d7a-bb50-b7fae8022f80,3/23/2024 17:20:23,,,4,ars,membantu,5,looker studio,6.0,3/23/2024,Pertemuan 14
2c7871c7-4bd5-43a8-aa2c-3c65fc33736c,2/15/2024 22:01:14,,,4,mw,./,4,belum ada,6.0,2/15/2024,Pertemuan 6
d26cad8a-57db-41ec-9679-d73b30e718dc,3/16/2024 11:50:33,,,5,ars,Ok,4,,6.0,3/16/2024,Pertemuan 7
2b9d541b-cc79-4e7a-8aca-958bed3b2c61,2/27/2024 21:49:30,,,5,mdn,"Bagus dalam menyampaikan materi, bersemangat",5,tidak ada,6.0,2/27/2024,Pertemuan 5
8c45b709-a6d6-49b8-b996-e76dc0934213,10/7/2023 9:31:50,,,5,mdn,OK,5,Mudah-mudah bisa selalu konsisten,6.0,10/7/2023,Pertemuan 8
5cb0e54b-ec8d-46d8-8d81-eaa3e0687114,3/17/2024 17:06:34,,,3,mdn,Baik ,3,Belum ada,6.0,3/17/2024,Pertemuan 9
7c7aeed7-f005-426d-aafd-368700609ba0,9/28/2023 21:21:39,,,4,mdn,Good,4,,6.0,9/28/2023,Pertemuan 19
0c2d68f2-4d17-4dab-b9a1-d0bdf4e10ce4,5/27/2024 11:05:48,,,4,ars,Bagus,5,-,6.0,5/27/2024,Pertemuan 14
fefb10d9-4247-4d30-b89d-9efd8c703bf1,10/17/2023 21:34:31,,,5,mfarsmdn,sangat baik,4,,6.0,10/17/2023,Pertemuan 13
14d84dec-8ae5-46d1-aebd-b3aa52f097ff,3/7/2024 21:47:15,,,5,mdn,"Seru, semangat",4,,6.0,3/7/2024,Pertemuan 30
c0f96359-1d50-4ea2-b4d2-98cffcc461bf,8/6/2024 21:33:54,,,5,mdn,Baik dan jelas,5,tidak ada,6.0,8/6/2024,Pertemuan 17
f10cf3ff-f51e-442d-bee4-d1c0099c264c,5/27/2024 11:05:48,,,5,mdn,Ok lah,4,,6.0,5/27/2024,Pertemuan 19
af410c09-749d-4f0b-bdb1-f3d0e42a2b0f,10/3/2023 21:26:12,,,4,mdn,Baik,5,cukup,6.0,10/3/2023,Pertemuan 16
d975480c-d90f-414e-a9e1-b1288c4fbd1c,2/22/2024 20:21:26,,,5,je,./,5,,6.0,2/22/2024,Pertemuan 9
f29b1b86-ab96-4876-889d-70b5955a01c7,5/2/2024 20:57:06,,,5,ars,"Dapat menyampaikan materi dengan baik, aktif dalam membuka pertanyaan",5,.,6.0,5/2/2024,Pertemuan 1
984f5641-df2b-40ba-83b2-61ba8eabc65c,11/30/2023 21:16:23,,,4,ars,sangat baik dan tidak membosankan,5,"Mungkin ke depannya, untuk kelas yang memerluhkan instalasi aplikasi atau sejenisnya, bisa diinfokan terlebih dahulu",6.0,11/30/2023,Pertemuan 12
18d72f16-5e3b-4cdd-ac63-6847f84789e2,2/18/2024 9:20:13,,,5,ars,Trainer sangat menguasai materi dan jelas dalam menyampaikan,4,Baik,6.0,2/18/2024,Pertemuan 18
9a61b41c-a3e3-4ee1-b5d0-fd87681fe92a,5/14/2024 22:08:48,,,5,mw,ok,4,.,6.0,5/14/2024,Pertemuan 14
eb698920-996b-4bbd-b8a5-7414f307aa42,3/23/2024 17:20:23,,,5,mdn,"Baik, namun penjelasan Library masih terlalu umum ",5,Belum ada,6.0,3/23/2024,Pertemuan 20
e11ba41b-805a-4223-afa6-67c773666985,2/6/2024 22:00:18,,,5,mw,membantu,5,-,6.0,2/6/2024,Pertemuan 16
9cdeb8f3-f6ad-44fd-bccb-390c69038d0b,3/7/2024 21:47:15,,,5,ars,Baguss,5,-,6.0,3/7/2024,Pertemuan 15
357a2790-e856-4dd3-a0f5-8f6e14d0267f,1/23/2024 21:55:48,,,4,fg,"Dapat menyampaikan materi dengan baik, penjelasan menarik ",5,.,6.0,1/23/2024,Pertemuan 17
670e36fe-2b5e-4426-919b-889ef9ae7dc9,8/6/2024 21:33:54,,,5,ars,ok,5,Belum ada,6.0,8/6/2024,Pertemuan 25
b19d51d1-cbaf-4d83-948a-e8f634e3ca48,4/30/2024 20:41:36,,,4,mdn,bagus,5,.,6.0,4/30/2024,Pertemuan 4
b07938ae-0ab3-44a5-9009-465521064ed4,2/20/2024 21:31:05,,,4,ars,baagus,4,Tetap konsisten sampai akhir,6.0,2/20/2024,Pertemuan 1
1699c2dd-b2b5-4756-bc87-a4b933c25c01,7/9/2024 21:10:43,,,5,mf,Sangat baik,4,Belum ada,6.0,7/9/2024,Pertemuan 10
6d494d2e-4ab9-4884-b620-e73214923863,4/30/2024 20:41:36,,,5,mdn,"Luar biasa, dapat menyampaikan materi dengan baik dan menarik, berbagi tips yang bagus",5,Belum ada,6.0,4/30/2024,Pertemuan 16
37ff7521-e05d-4635-8d59-e3c6f852d77d,5/7/2024 21:18:10,,,5,ars,Penyampaian terstruktur ,4,,6.0,5/7/2024,Pertemuan 11
b8711a0e-32ab-47db-aeb9-91be60b918a4,10/31/2023 21:35:44,,,5,mdn,sangat menguasai,5,Tidak Ada,6.0,10/31/2023,Pertemuan 12
663c3978-6013-4a55-9a58-5d538e435021,5/16/2024 19:57:12,,,5,ars,"Bersemangat, mudah dipahami",5,-,6.0,5/16/2024,Pertemuan 5
e11ba41b-805a-4223-afa6-67c773666985,6/25/2024 19:43:45,,,5,ars,Baik,3,looker studio,6.0,6/25/2024,Pertemuan 5
dab9d52e-ee1a-4508-a4d6-5dd373bb25f6,3/24/2024 16:50:39,,,5,mdn,sangat jelas penyampaian,5,-,6.0,3/24/2024,Pertemuan 5
cbce132e-cb8f-4aac-a1c1-a776704aebef,6/18/2024 21:06:42,,,4,mw,Baik,5,,6.0,6/18/2024,Pertemuan 22
ef4ca2ea-04a0-43cb-b257-87ad0f4d14b0,10/7/2023 9:31:50,,,4,mdn,Bagus,5,-,6.0,10/7/2023,Pertemuan 9
2b9d541b-cc79-4e7a-8aca-958bed3b2c61,6/18/2024 21:05:37,,,4,mf,"Seru, semangat",4,-,6.0,6/18/2024,Pertemuan 4
61dbc7bb-5997-4446-a7eb-5b0cd4ea98db,9/24/2024 21:19:54,,,4,mdn,"Mantap, bersemangat",4,-,6.0,9/24/2024,Pertemuan 2
6682a9bf-56ba-4596-8da7-14e90a00dcd4,5/2/2024 21:01:58,,,5,mf,tidak ada materi,4,persentasi final project,6.0,5/2/2024,Pertemuan 2
51c428b4-c4a7-4da8-86e1-1fa640026086,10/7/2023 9:31:50,,,5,mw,baik sekali,5,tidak ada,6.0,10/7/2023,Pertemuan 23
b72ffd03-aef1-4d7f-896e-953964384583,2/22/2024 20:19:22,,,5,mdn,sangat baik,3,-,6.0,2/22/2024,Pertemuan 22
95d5bb8d-2790-43d4-a0a3-970e5fe6ac19,11/30/2023 21:16:23,,,5,mf,"Baik, semangat, banyak mengajarkan hal baru",5,Belum ada,6.0,11/30/2023,Pertemuan 9
22c4015e-dc9e-4d9e-b7f2-3a69fe57a3b8,12/14/2023 21:22:32,,,4,mdn,Bagus,5,-,6.0,12/14/2023,Pertemuan 19
71dfef48-bb94-46ba-9eb5-66c917e928c7,7/18/2024 21:27:49,,,5,ars,Membantu,5,Belum ada,6.0,7/18/2024,Pertemuan 2
61dbc7bb-5997-4446-a7eb-5b0cd4ea98db,5/2/2024 20:57:06,,,4,ars,Penyampaian terstruktur ,5,tidak ada,6.0,5/2/2024,Pertemuan 20
98101cf4-a26d-4e32-9f91-6f42993b3ea1,2/15/2024 22:01:14,,,5,mw,.,4,a,6.0,2/15/2024,Pertemuan 3
9edfb2eb-d613-48d3-bce6-bc81bffc2ac7,6/18/2024 20:58:01,,,5,mf,a,5,-,6.0,6/18/2024,Pertemuan 22
8633ed8f-31e9-45be-8c95-1a50d1658229,6/11/2024 21:21:24,,,2,ars,bagus,5,Semoga bisa memberikan ilmu yang terbaik ,6.0,6/11/2024,Pertemuan 11
dda13a7f-e01e-4084-b353-9a7870744ff1,2/1/2024 20:54:28,,,4,ars,tidak ada materi karena presentasi final project batch 8,4,e,6.0,2/1/2024,Pertemuan 11
e98d0b49-dc22-4be4-89e6-38ba25d671b3,3/24/2024 17:06:38,,,3,ars,Sangat jelas dalam penyampaian materinya ,4,tidak ada,6.0,3/24/2024,Pertemuan 4
b7ba5486-611f-4ead-9e37-51de7d6961bb,2/15/2024 19:29:04,,,5,ars,p,5,belum ada,6.0,2/15/2024,Pertemuan 15
0a986dd7-a658-40a9-9d1b-d3074e036e35,8/6/2024 21:33:54,,,5,mdn,bagus,4,Bagus,6.0,8/6/2024,Pertemuan 6
20c3a3f4-11c6-43d4-a63d-88f54b3b8096,6/18/2024 20:59:34,,,5,ars,Sangat baik,5,-,6.0,6/18/2024,Pertemuan 27
3dea5f61-f356-432f-b831-57df87d6b032,8/15/2024 20:35:43,,,5,ars,Baik,3,Belum ada,6.0,8/15/2024,Pertemuan 21
0e354232-854f-43ec-944d-b120245eea4d,2/20/2024 21:31:13,,,5,mdn,Baik,5,belum ada,6.0,2/20/2024,Pertemuan 21
f05a9269-3068-486a-b87d-fda9d757275c,5/17/2024 8:48:28,,,4,ars,bagus,4,"Mungkin ke depannya, untuk kelas yang memerluhkan instalasi aplikasi atau sejenisnya, bisa diinfokan terlebih dahulu",6.0,5/17/2024,Pertemuan 28
8c8342e9-a790-4117-b607-5415d372b7f6,10/10/2024 22:19:48,,,5,mdn,Sangat jelas menguraikan materi,5,,6.0,10/10/2024,Pertemuan 2
df68b52d-88f5-4b15-9731-39301acac35b,10/3/2024 21:26:53,,,5,ars,Cukup jelas ,5,tidak ada,6.0,10/3/2024,Pertemuan 19
6f680a58-6e7f-4b24-ab2a-8f615cd14a21,3/7/2024 21:42:33,,,5,mdn,.,3,.,6.0,3/7/2024,Pertemuan 26
d1f141a2-1152-4522-ac13-eb572de63737,7/25/2024 21:39:32,,,4,ars,sangat bagus,5,,6.0,7/25/2024,Pertemuan 23
88f20ee0-e749-487f-a908-12f8ab47142b,6/25/2024 19:43:45,,,4,mdn,bagus,4,Baik,6.0,6/25/2024,Pertemuan 4
640d60da-a441-4460-b386-d9613ee01d28,10/24/2023 20:25:27,,,5,ars,"Bersemangat, materi yang disampaikan dapat dipahami",4,-,6.0,10/24/2023,Pertemuan 12
78cb70fb-cca0-4d6b-83e3-0ca440be5174,7/11/2024 22:32:25,,,5,k,Bagus,4,-,6.0,7/11/2024,Pertemuan 10
ad7840ca-5f92-40dd-963a-5f8460b3a9dd,10/3/2024 21:26:53,,,3,ars,OK,5,,6.0,10/3/2024,Pertemuan 9
d26cad8a-57db-41ec-9679-d73b30e718dc,10/26/2023 21:43:35,,,5,mdn,Bagus,5,-,6.0,10/26/2023,Pertemuan 28
de26149b-380f-42c9-bdc1-a8584f2c5233,5/21/2024 21:26:31,,,5,mfars,sangat baik,4,Cukup baik,6.0,5/21/2024,Pertemuan 4
83da35e2-88ab-4562-9f43-c192ecdaed1e,2/22/2024 19:08:20,,,5,ars,cukup menguasai materi dalam penyampaian,4,Mudah mudahan selalu konsisten dan selalu bersemangat sampai akhir,6.0,2/22/2024,Pertemuan 4
651aa3c1-3bba-4b30-9471-e0f7857900f7,3/17/2024 17:06:34,,,5,mf,bagus,5,,6.0,3/17/2024,Pertemuan 2
d59a405f-f8b3-49e9-9ac2-88dc3e6a1e53,3/16/2024 11:50:33,,,4,mdn,bagus,3,ok,6.0,3/16/2024,Pertemuan 5
d9196f86-a4c4-48aa-89e6-1f61947b8201,6/18/2024 21:07:11,,,5,ars,"Dapat menyampaikan materi dengan baik, aktif dalam membuka pertanyaan",5,-,6.0,6/18/2024,Pertemuan 6
b8b1fa86-8f82-4898-a242-72dfdcfc0b75,11/16/2023 21:26:01,,,3,ars,bagus,5,,6.0,11/16/2023,Pertemuan 8
22573f4b-b316-4b08-8b75-d05541ea7fcd,9/24/2024 21:19:54,,,5,mdn,BAik,4,.,6.0,9/24/2024,Pertemuan 15
acf94512-66a4-418e-98d7-dfc6c4691d80,2/22/2024 20:19:22,,,5,mdn,Baik,3,-,6.0,2/22/2024,Pertemuan 11
fcf4ee65-4267-4b08-bb3d-1860d83cb6e0,10/3/2023 21:23:03,,,4,ars,Bagus,5,cukup bagus,6.0,10/3/2023,Pertemuan 2
5d6539ff-441b-46cc-af23-5b77ff05230e,2/22/2024 21:50:22,,,5,ars,.,5,Baik,6.0,2/22/2024,Pertemuan 2
3715dae0-d872-499f-8f0c-fabf940e2bc0,3/7/2024 21:44:56,,,3,mf,sangat baik,3,.,6.0,3/7/2024,Pertemuan 1
40ef5c66-cc76-49a6-851d-1b58fe2953d7,5/27/2024 11:06:22,,,5,mdn,Good,3,,6.0,5/27/2024,Pertemuan 18
50fe2f3d-7fa4-43b4-b182-6ff9a0371dd4,2/18/2024 9:20:13,,,5,ars,Sangat menguasai materi,3,,6.0,2/18/2024,Pertemuan 23
a2509b39-af24-4703-842f-27c2dcd12475,6/20/2024 21:35:47,,,4,ars,Bagus,5,-,6.0,6/20/2024,Pertemuan 14
eb5ab705-64b5-4824-80b1-748c0c01560b,4/30/2024 20:52:32,,,5,ars,OK,5,Baik,6.0,4/30/2024,Pertemuan 10
c0f96359-1d50-4ea2-b4d2-98cffcc461bf,8/8/2024 22:41:47,,,5,mf,bagus,3,,6.0,8/8/2024,Pertemuan 4
7c7aeed7-f005-426d-aafd-368700609ba0,6/25/2024 19:43:45,,,4,k,.,5,,6.0,6/25/2024,Pertemuan 22
efee5412-be59-448d-9f6e-9a7dcf201113,5/7/2024 21:18:10,,,5,ars,Good,5,-,6.0,5/7/2024,Pertemuan 6
ef4ca2ea-04a0-43cb-b257-87ad0f4d14b0,10/12/2023 21:32:48,,,5,mdn,Baguss,3,tidak ada,6.0,10/12/2023,Pertemuan 23
