,id,Kualitas materi ,Siapa trainer pada hari ini ?,Kualitas trainer ,jumlah_kehadiran
5454,cec079b7-5691-4cd0-9092-3b0388c25d4a,4,k,5,22
5455,de511cef-1fc8-493b-bb99-d9ba30a042c9,4,mdn,5,28
5456,6f680a58-6e7f-4b24-ab2a-8f615cd14a21,3,mdn,4,27
5457,f9c4d67a-8176-4831-b098-8d866ed2dd52,4,mdn,4,20
5458,a997b75b-15b5-4973-bd5c-0372fd8cb344,5,ars,5,22
5459,d26cad8a-57db-41ec-9679-d73b30e718dc,5,ars,4,30
5460,89659f75-6600-40be-8c14-322a5ae87e24,4,mdn,5,23
5461,3aa83f6f-e363-4f12-9770-8902a51fbfbc,5,mdn,5,27
5462,ab3fe741-a432-4b93-97e7-ca7f86b14d56,5,mdn,3,21
5463,ab3fe741-a432-4b93-97e7-ca7f86b14d56,5,mfars,5,21
5464,59ad52ab-0325-4f71-bbf8-6d0eabc630ad,4,ars,5,30
5465,9ffb6093-07ab-4c59-8f50-d7b38b640c04,4,ars,4,29
5466,b1d1a983-98bc-441f-96bf-b92fd2c78493,5,ars,5,26
5467,a2b117e7-ab57-476e-831c-33f7ceb1aa35,5,ars,5,29
5468,eb90a88d-20c0-4c51-98f1-a67bc873c84d,5,mf,5,20
5469,b94abf88-995e-47ac-9dae-0fc713c19fd9,3,mfars,3,27
5470,e9877472-82b1-472c-8e62-929561e5e2e7,5,ars,4,30
5471,51c428b4-c4a7-4da8-86e1-1fa640026086,5,mdn,5,28
5472,7f337d29-cfd2-4a03-bbb9-ec6196e1d34d,5,mdn,4,30
5473,8c45b709-a6d6-49b8-b996-e76dc0934213,3,ars,5,23
5474,5ea1e29a-d64c-4b9b-bf02-d7bb6e8b1156,5,mf,5,29
5475,b50df7ff-04f6-45b6-b3fd-0d96d4fbcd61,5,mdn,4,18
5476,fea9deb6-7320-4e71-8c81-a5529ccdd68c,3,mf,4,23
5477,18ef96e8-9a73-4678-8c6c-772ce127d7f9,5,mf,5,30
5478,d9196f86-a4c4-48aa-89e6-1f61947b8201,4,ars,4,24
5479,22c4015e-dc9e-4d9e-b7f2-3a69fe57a3b8,5,ars,5,22
5480,6be004f0-b701-4daa-b7e2-312b56f97129,5,ars,5,23
5481,366c8261-243e-4eab-9695-6df81979597a,3,ars,5,18
5482,9ffb6093-07ab-4c59-8f50-d7b38b640c04,4,k,4,29
5483,e8cf2675-3727-4525-970c-77eff23acff5,5,mdn,4,22
5484,4ac5d5c7-fcf8-4d13-8384-5e452e3c04af,5,mdn,4,28
5485,dfc7c753-24c4-4193-ae2b-2ee1af876a13,3,mfmw,5,30
5486,af8a0613-364e-42b4-903f-c2ea6ed41cea,5,mf,5,26
5487,f6079976-5f69-482b-8b84-179dd5524bfa,5,ars,5,28
5488,fcf4ee65-4267-4b08-bb3d-1860d83cb6e0,5,mdn,5,29
5489,2eebf90c-68dc-4631-a827-b59638b7ad52,4,mdn,3,26
5490,d057bbf9-c5fa-420a-9bb9-1f6322853d1c,5,mdn,5,27
5491,1fb37a6e-bfb4-48da-b71f-d813fb59ef1c,4,ars,5,30
5492,d13135a7-9a68-4169-815e-981149a54291,5,ars,5,27
5493,6f9ed042-aee1-4527-9335-284bb7d27521,5,mw,4,29
5494,4c618e0b-e52e-4b54-98ca-542b28fe4432,5,mdn,5,18
5495,c44794ff-60de-42e8-9ac1-d221a8ab29c0,4,mdn,4,30
5496,d59a405f-f8b3-49e9-9ac2-88dc3e6a1e53,5,ars,5,23
5497,18d72f16-5e3b-4cdd-ac63-6847f84789e2,5,mdn,3,25
5498,f59c8c41-7c50-4929-a64d-49cf2e587423,4,mdn,5,24
5499,2c867a72-877a-4cfb-8d18-01990c6c4846,4,ars,5,19
5500,1b06ccbe-4819-4c66-9629-77abef688416,3,mdn,5,25
5501,1d9c5351-1850-448d-a113-86faf797165f,5,mw,5,20
5502,cee74a0a-0b19-443e-93ff-152112089c51,5,ars,5,24
5503,606ef552-6427-489e-aec2-43a4a17643e2,5,mdn,5,20
5504,afcb575e-c985-4e48-8663-6e73dd6dbe65,5,mdn,5,29
5505,9c2aadbd-036d-45e6-b130-7f3d98892dba,5,ars,4,20
5506,d1953b54-615a-4056-af44-817e8a0c4b40,3,mdn,5,20
5507,9ffb6093-07ab-4c59-8f50-d7b38b640c04,5,mdn,5,29
5508,7aaf2ee9-a6f9-4256-8f6b-742a0ee1ac2e,5,ars,5,26
5509,8e3026d2-a977-4221-a6cc-c30fd3590962,4,mdn,5,30
5510,2384d785-bbf8-4c79-be46-5e56d3e5feee,5,mw,5,19
5511,8f526ed2-d369-4494-ac76-83d6b718337f,5,mdn,4,21
5512,4c39b0b9-c9d0-45ac-b545-190c3da984fa,5,mf,4,21
5513,8f526ed2-d369-4494-ac76-83d6b718337f,5,mdn,5,21
5514,f8a5ac4a-6f9a-4356-a9d7-142b91a4c9a4,3,mf,5,21
5515,6682a9bf-56ba-4596-8da7-14e90a00dcd4,5,mw,5,29
5516,5ea1e29a-d64c-4b9b-bf02-d7bb6e8b1156,4,k,5,29
5517,22573f4b-b316-4b08-8b75-d05541ea7fcd,5,ars,5,25
5518,ca5c06a4-b01e-4e89-b6e0-507d13da74e9,4,ars,5,27
5519,9493905e-b65c-40ce-b799-c350ed3e1f18,5,mw,4,23
5520,7428131a-f272-433f-b7ae-725af2ab628d,5,mf,5,29
5521,f4470d04-89ee-4c8e-99d8-4ed12535524b,5,j,3,23
5522,c44b54b6-297d-4d1f-a5cc-1fbf039d492b,4,ars,5,27
5523,c7cccd38-9e0f-4c94-acfb-557606e7aadf,3,ars,5,22
5524,5e6e310e-6abc-4e1a-b8e6-75b0a5b991b2,5,mdn,4,28
5525,e0766991-32fc-4294-b1e2-a0dff52c64f2,3,mdn,4,23
5526,2f17238b-3151-4596-bd04-d55f4c80a066,5,mdn,5,30
5527,9ffb6093-07ab-4c59-8f50-d7b38b640c04,5,mdn,4,29
5528,de26149b-380f-42c9-bdc1-a8584f2c5233,3,ars,5,29
5529,0a986dd7-a658-40a9-9d1b-d3074e036e35,5,mdn,4,30
5530,393c8d69-3a0e-414a-8b81-6b069e1d3432,5,mdn,5,19
5531,4c618e0b-e52e-4b54-98ca-542b28fe4432,4,ars,4,18
5532,709c8608-6cac-4147-9d6e-e8152ce6340c,5,mdn,5,24
5533,cbce132e-cb8f-4aac-a1c1-a776704aebef,5,mf,5,27
5534,7428131a-f272-433f-b7ae-725af2ab628d,5,mf,5,29
5535,273a109b-52b8-4925-8536-22ceb3b716dc,5,ars,5,30
5536,11b7094b-b88a-4478-b067-09000dfe4062,4,mdn,5,25
5537,41c2499e-4649-4cd4-8476-d435c6166c58,5,mdn,5,22
5538,2e276933-00b1-44a5-93f7-8327f3fcca83,3,je,5,25
5539,91e4721c-9e62-45f6-874a-878f40489739,5,ars,5,21
5540,9c190f0c-c070-4a52-946b-462086f30106,4,ars,5,25
5541,53292fdb-b353-457a-8482-81bdab16d44f,5,mf,4,30
5542,ff9d3a2b-707a-4274-9447-421946699738,3,ars,5,25
5543,d1953b54-615a-4056-af44-817e8a0c4b40,5,ars,3,20
5544,c6843a46-7606-45f7-a642-7dfbe9bb61cf,5,ars,5,28
5545,6cfc3694-9d16-4d0e-be7d-e717b3e39ea9,5,mf,5,19
5546,3d110c2c-e912-45ac-b49c-d55781dd00dd,3,mf,3,26
5547,e6574fcd-b5fd-40b8-b94a-e3fdf1c887b6,4,mw,5,24
5548,820fb470-45af-4458-a617-8ea1f9d8915d,5,mw,5,30
5549,7428131a-f272-433f-b7ae-725af2ab628d,5,ars,4,29
5550,2e276933-00b1-44a5-93f7-8327f3fcca83,3,ars,3,25
5551,4f727795-2eba-42fd-97a6-dd7a8a15282b,5,ars,5,19
5552,f6c33008-5144-41d8-b2a5-a570e9f1561b,5,ars,5,21
5553,be4db01d-a7c7-4918-93df-7014dc077733,5,mdn,4,22
5554,5c1e8c88-6c25-4e21-99e7-98f3140d754f,4,mdn,3,22
5555,4afd54fc-f5e7-41c3-beaf-b9b1270a218c,5,mdn,5,28
5556,3c24d078-c8f8-4f83-ab59-6d25c5b84bc2,5,mdn,5,30
5557,d4024ed1-cddb-4e3c-aea5-6616191d699f,5,ars,5,29
5558,747f065e-55d2-47c9-ab2b-c349fcbc001d,5,ars,5,23
5559,1c8b2fc6-6dea-4184-9cb0-5dfbe49b73da,5,mw,4,30
5560,90f03727-0a86-4f64-8828-9b8d6d2a0650,5,ars,4,28
5561,ed2064be-7d40-4f59-9e7d-d7e7dd54b118,5,mfars,5,28
5562,64f2a8ab-33f5-42c6-9ba5-54e65b6b5af4,3,ars,4,30
5563,1e22ce44-7a97-4f75-b7f5-d47bd96a8342,5,ars,5,22
5564,d056ef76-a2d5-4e81-9a82-0a5190a878e8,3,mdn,4,28
5565,663c3978-6013-4a55-9a58-5d538e435021,4,mf,5,25
5566,bd3c3d70-fe18-477c-bdc3-51c106bd41b5,3,mdn,5,24
5567,64272418-9b0a-406a-8bbe-e115bdbfc718,5,mf,5,25
5568,b19d51d1-cbaf-4d83-948a-e8f634e3ca48,5,mw,5,21
5569,bf94eb8d-5d4f-43d3-9528-ff5ef9009951,4,mdn,4,24
5570,d1f141a2-1152-4522-ac13-eb572de63737,5,mfmw,5,23
5571,6e65b841-848c-46e7-a8b3-15ca81055f6a,5,ars,5,26
5572,91e4721c-9e62-45f6-874a-878f40489739,5,mdn,5,21
5573,93515f8d-d789-46de-bb36-728e6b16625a,4,ars,5,20
5574,29db820a-86ac-4510-88f7-184d6f9dcf9c,4,mdn,5,18
5575,ba649e58-8a55-492c-bf39-5d660ebef5c7,4,mdn,5,20
5576,216de2aa-e0bf-41b4-92da-3ad50ab2af5e,4,mw,5,22
5577,f21916d7-d541-4ce8-a39b-d7f0276da589,5,mdn,5,21
5578,0e354232-854f-43ec-944d-b120245eea4d,5,mw,4,21
5579,b94abf88-995e-47ac-9dae-0fc713c19fd9,4,mdn,3,27
5580,f79501bb-dbe6-4ba4-8439-e4740856c51a,5,ars,5,25
5581,6975f225-5acc-48bb-a80d-6a3a5e442fae,4,ars,3,28
5582,0b187bd8-2c9e-4c1a-ad95-1ac60fa3f39d,4,mw,5,20
5583,ff4a3b75-5599-4d90-95f0-8a1bf29c5849,5,ars,4,27
5584,2c7871c7-4bd5-43a8-aa2c-3c65fc33736c,5,ars,5,26
5585,d5fbe51e-866a-4bc6-acd4-65604d50f3e6,5,ars,3,22
5586,fe2ef5d1-e5b0-4c59-b553-8a14aa6485fd,5,mdn,5,28
5587,0f1a02d0-badb-422e-a97f-76df0e23f581,5,ars,5,26
5588,b52aa66d-49b6-4823-b15d-19817ab072ab,5,mw,5,24
5589,2ae01d22-116d-44c0-84be-cfad96fb519c,5,mdn,5,20
5590,24e8d7e7-70e0-47f0-835c-f03045861de5,4,k,5,25
5591,8905a79c-4956-4918-b85f-f194e57c2e62,5,mf,5,24
5592,3e262f96-1a3a-4620-a5cb-26350e9ead3e,5,ars,5,22
5593,28c21980-3720-4511-bec7-cc2e6275750a,3,mf,5,28
5594,de26149b-380f-42c9-bdc1-a8584f2c5233,5,mdn,5,29
5595,f79501bb-dbe6-4ba4-8439-e4740856c51a,5,mdn,5,25
5596,22c4015e-dc9e-4d9e-b7f2-3a69fe57a3b8,5,ars,5,22
5597,3e262f96-1a3a-4620-a5cb-26350e9ead3e,5,ars,4,22
5598,6f680a58-6e7f-4b24-ab2a-8f615cd14a21,5,mw,5,27
5599,c7bf0ed5-820e-4544-920d-c50b944dec2c,4,mdn,5,26
5600,dceebdb5-1a91-4fa6-8072-aaa827868eb3,5,mdn,4,26
5601,34099491-cba6-4b79-9c62-38e83f1cf9db,5,ars,4,22
5602,637a2933-734a-4323-a7e9-7f9f79ad4dc4,5,mdn,5,23
5603,0e58e77d-a18e-44d2-9fb8-522685cc2b76,5,ars,5,21
5604,e6167931-7dcd-40cb-a065-3804a08ae841,5,mf,5,30
5605,6e77a16f-1fc0-43a6-bf10-ef592e2084ea,3,mfmw,5,28
5606,af8a0613-364e-42b4-903f-c2ea6ed41cea,5,ars,5,26
5607,606ef552-6427-489e-aec2-43a4a17643e2,3,mf,4,20
5608,18d72f16-5e3b-4cdd-ac63-6847f84789e2,3,mdn,5,25
5609,dceebdb5-1a91-4fa6-8072-aaa827868eb3,4,mf,5,26
5610,9edfb2eb-d613-48d3-bce6-bc81bffc2ac7,5,ars,5,25
5611,1699c2dd-b2b5-4756-bc87-a4b933c25c01,4,ars,5,29
5612,77a3f484-80a6-4184-b278-fc2ba7a9bc4d,3,mdn,5,24
5613,73b6df25-7321-4250-8a5d-2d58573b14ec,5,mdn,5,24
5614,90f03727-0a86-4f64-8828-9b8d6d2a0650,4,ars,4,28
5615,c44794ff-60de-42e8-9ac1-d221a8ab29c0,4,ars,5,30
5616,f4470d04-89ee-4c8e-99d8-4ed12535524b,5,mfmw,4,23
5617,17f173bf-52a2-4042-80ee-6d30d0217f4c,5,ars,5,20
5618,ca5c06a4-b01e-4e89-b6e0-507d13da74e9,4,ars,5,27
5619,51c428b4-c4a7-4da8-86e1-1fa640026086,5,mf,5,28
5620,f1242db3-e5af-4813-a6f1-4c9e531776bd,3,ars,5,20
5621,84d29b44-26c6-4b05-8a67-31831d35be32,4,mdn,5,28
5622,6975f225-5acc-48bb-a80d-6a3a5e442fae,5,mdn,3,28
5623,28c21980-3720-4511-bec7-cc2e6275750a,5,mw,5,28
5624,1e22ce44-7a97-4f75-b7f5-d47bd96a8342,4,mfars,4,22
5625,1bfa930d-cf1c-479b-87e4-bae0f9073321,5,mdn,5,23
5626,3aa83f6f-e363-4f12-9770-8902a51fbfbc,5,mw,2,27
5627,216de2aa-e0bf-41b4-92da-3ad50ab2af5e,5,mf,5,22
5628,a14d25d1-f7f8-4220-8946-96cf6b19cae9,4,ars,4,24
5629,e6167931-7dcd-40cb-a065-3804a08ae841,4,ars,4,30
5630,cbce132e-cb8f-4aac-a1c1-a776704aebef,4,mdn,3,27
5631,2eebf90c-68dc-4631-a827-b59638b7ad52,3,mdn,4,26
5632,7c900363-ac5f-43a0-ae64-d5bb23688d88,5,mw,5,27
5633,d1f141a2-1152-4522-ac13-eb572de63737,4,mdn,5,23
5634,9798eef8-20b9-4df4-a0de-81ed2227b9bf,4,mdn,5,24
5635,7a024b41-0a4e-41dd-ad47-121884fa8a11,4,ars,5,23
5636,f5d4a203-e308-452c-86e4-9412e871f2e8,4,mfars,5,19
5637,20d213ef-76bf-41bb-bc87-9ffcfa2127bc,5,mw,5,26
5638,7c900363-ac5f-43a0-ae64-d5bb23688d88,5,ars,5,27
5639,61dbc7bb-5997-4446-a7eb-5b0cd4ea98db,3,ars,5,24
5640,9f60f579-c330-400e-a75a-6d0d289424c1,5,ars,5,19
5641,38f9af29-497a-49e7-b561-797d2a207cf0,5,mdn,5,30
5642,73b6df25-7321-4250-8a5d-2d58573b14ec,5,mw,5,24
5643,ae40a3a5-e900-4cbc-8955-280bd7529d92,5,mdn,5,21
5644,e33fe1f5-796c-4c1d-84c4-32eb396f9837,5,mdn,5,24
5645,c7cccd38-9e0f-4c94-acfb-557606e7aadf,2,mdn,5,22
5646,dab9d52e-ee1a-4508-a4d6-5dd373bb25f6,4,mdn,5,19
5647,dd17fd3c-6723-465c-8b53-ce5998b51003,4,mdn,5,20
5648,be4db01d-a7c7-4918-93df-7014dc077733,3,mw,4,22
5649,709c8608-6cac-4147-9d6e-e8152ce6340c,5,ars,3,24
5650,4073acaa-d216-4e04-8729-bfadada4d095,4,fg,5,20
5651,3c24d078-c8f8-4f83-ab59-6d25c5b84bc2,3,mdn,4,30
5652,651aa3c1-3bba-4b30-9471-e0f7857900f7,5,mdn,5,29
5653,f064f333-666c-499f-bfcb-b71607e60de7,5,ars,5,30
5654,8aef2d51-8022-4436-a3a6-8c80ea4e0d91,4,mf,5,29
5655,14d84dec-8ae5-46d1-aebd-b3aa52f097ff,3,mf,5,30
5656,d1adf242-5e1a-4a78-9c07-f0ba06758c42,5,mf,5,19
5657,7a024b41-0a4e-41dd-ad47-121884fa8a11,5,mf,5,23
5658,dac33426-3c77-4e9c-807c-3ecdc261339f,4,mf,5,20
5659,48aeea0c-cfef-4b4a-b94f-415455a9d7af,5,mf,5,20
5660,d8eb4bf2-57a4-4a6a-8865-4ce0bf2c9e12,5,ars,5,29
5661,c005b690-b142-4d65-85e4-6ae65a48024d,4,mdn,5,27
5662,c44b54b6-297d-4d1f-a5cc-1fbf039d492b,4,ars,5,27
5663,483a2cf3-98f9-456d-81d9-022710423c23,4,mdn,5,24
5664,64f2a8ab-33f5-42c6-9ba5-54e65b6b5af4,5,ars,4,30
5665,9b6d950a-d667-4f0b-ac67-0d810b2feff6,4,mw,5,22
5666,1699c2dd-b2b5-4756-bc87-a4b933c25c01,5,ars,5,29
5667,e11ba41b-805a-4223-afa6-67c773666985,4,mdn,4,30
5668,bcb872cd-f6f8-422c-8729-59be0b01e4c4,4,mdn,4,27
5669,71dfef48-bb94-46ba-9eb5-66c917e928c7,3,mw,5,18
5670,e7d7ce10-2049-4fbe-8a69-710eb0c0b707,2,mf,5,18
5671,6e77a16f-1fc0-43a6-bf10-ef592e2084ea,4,mf,5,28
5672,d056ef76-a2d5-4e81-9a82-0a5190a878e8,3,mdn,5,28
5673,20c3a3f4-11c6-43d4-a63d-88f54b3b8096,3,mw,5,30
5674,f4470d04-89ee-4c8e-99d8-4ed12535524b,5,mf,4,23
5675,9347de8d-7c8f-4fe7-bb9d-ccf63c729d89,5,ars,4,26
5676,c0db802b-635c-4f93-b4cb-7d9883a43093,3,mdn,5,28
5677,391319c2-41bc-4213-ba51-0e06718e1803,5,mdn,5,26
5678,7d446322-1542-4988-929c-6542663cfe0c,5,mf,5,19
5679,11b7094b-b88a-4478-b067-09000dfe4062,5,mw,4,25
5680,1c8b2fc6-6dea-4184-9cb0-5dfbe49b73da,5,mdn,5,30
5681,5939bdfb-18e1-40ee-8654-d802e218a33f,5,ars,5,29
5682,b2120df0-7828-41fd-8a67-19bf1554d594,5,mf,5,19
5683,a76629f6-fe9d-4e32-a4ab-46b9faf116a0,5,mdn,4,25
5684,c4cf804a-7759-4269-8562-c7141d2c18c7,5,mdn,5,24
5685,11cb3da8-b076-4554-b86b-ad619773b101,4,ars,5,27
5686,45d72ac3-0209-493e-9d5a-8a966d562845,4,ars,5,23
5687,f6079976-5f69-482b-8b84-179dd5524bfa,5,mdn,4,28
5688,40c6a39c-67fc-4202-b18e-ef0e0185bdd3,4,mf,4,23
5689,95d5bb8d-2790-43d4-a0a3-970e5fe6ac19,5,ars,3,18
5690,29db820a-86ac-4510-88f7-184d6f9dcf9c,4,ars,4,18
5691,ef4ca2ea-04a0-43cb-b257-87ad0f4d14b0,5,mdn,5,29
5692,6f2f152e-fe85-4611-857a-528266761927,5,ars,5,20
5693,0f1a02d0-badb-422e-a97f-76df0e23f581,3,fg,5,26
5694,cec079b7-5691-4cd0-9092-3b0388c25d4a,2,mf,5,22
5695,f05a9269-3068-486a-b87d-fda9d757275c,5,mdn,5,28
5696,de511cef-1fc8-493b-bb99-d9ba30a042c9,5,mf,4,28
5697,f443f8f7-c1f8-4b45-a91c-5a994f4c0ef6,5,mdn,4,20
5698,d5b84e64-0316-493b-9d2d-3d5a49490e9c,5,ars,5,21
5699,77a3f484-80a6-4184-b278-fc2ba7a9bc4d,3,mdn,5,24
5700,23f67700-5b2a-4ebb-a7a6-2b6bd78cea75,5,ars,5,21
5701,581e0c61-097c-43a1-807a-d1f21bf13e0c,5,ars,5,28
5702,8bad8df3-fd1c-47eb-a830-cd085d8918f1,5,ars,4,20
5703,50fe2f3d-7fa4-43b4-b182-6ff9a0371dd4,5,mdn,5,25
5704,2b9d541b-cc79-4e7a-8aca-958bed3b2c61,5,ars,5,18
5705,c16dd75d-767f-4f05-a3cf-e3207ecb51a4,5,ars,5,19
5706,48aeea0c-cfef-4b4a-b94f-415455a9d7af,5,mdn,4,20
5707,3dea5f61-f356-432f-b831-57df87d6b032,5,mfmw,3,23
5708,c005b690-b142-4d65-85e4-6ae65a48024d,5,ars,5,27
5709,ac1781e0-796b-4d94-a324-680e348fe2cb,5,mdn,5,22
5710,b72ffd03-aef1-4d7f-896e-953964384583,5,ars,4,24
5711,ed2064be-7d40-4f59-9e7d-d7e7dd54b118,5,mw,5,28
5712,daba59b7-3cb9-4533-b8a8-9e0562490dd2,4,mf,3,23
5713,223e96b7-dfbe-442b-9b28-7fef065a6044,5,ars,5,19
5714,48a6d994-4f5b-468f-a96b-9ebe47e8e279,5,ars,5,18
5715,37ff7521-e05d-4635-8d59-e3c6f852d77d,3,mdn,5,23
5716,5939bdfb-18e1-40ee-8654-d802e218a33f,4,mdn,2,29
5717,ebd78cae-0a5d-43ed-bf3e-b6c496bd4b64,4,ars,3,26
5718,e6167931-7dcd-40cb-a065-3804a08ae841,5,ars,5,30
5719,a04fce7c-b286-4d7c-a980-189ed10f7dcb,4,ars,5,28
5720,d2def5be-4ed5-4735-ba73-d6a360f58a69,4,ars,5,25
5721,b08e0cea-9237-4a5a-87d6-3f72a313ae3f,5,ars,5,29
5722,357bbbdb-8186-4709-a792-2b49f743fad2,5,ars,3,18
5723,41ae8e3f-715e-4fe0-aa5f-75aca345731c,4,mdn,5,28
5724,83da35e2-88ab-4562-9f43-c192ecdaed1e,5,ars,5,18
5725,91e4721c-9e62-45f6-874a-878f40489739,4,mdn,3,21
5726,80b41e1b-5190-447f-b409-c16b01162cf0,5,mw,5,22
5727,9e679f83-7105-4a2c-b9d2-82964ea88b4f,5,mdn,5,25
5728,0ef4cecc-887a-460d-b699-659969939b87,5,ars,5,24
5729,b5ed5b65-c1bf-4b2f-b650-e60a5139f1bc,4,k,5,20
5730,64272418-9b0a-406a-8bbe-e115bdbfc718,5,ars,5,25
5731,f79501bb-dbe6-4ba4-8439-e4740856c51a,5,mdn,3,25
5732,d9196f86-a4c4-48aa-89e6-1f61947b8201,5,mdn,5,24
5733,4ac5d5c7-fcf8-4d13-8384-5e452e3c04af,5,mdn,4,28
5734,8836f623-a6e4-442f-aa50-99c436187488,4,ars,4,24
5735,ebcfc29b-0f9a-4a12-88c4-66d907cc65c9,5,ars,5,18
5736,a137710a-0bfc-4d4e-be3b-2aa711ee0d7c,5,ars,4,19
5737,b19d51d1-cbaf-4d83-948a-e8f634e3ca48,4,mw,5,21
5738,c44b54b6-297d-4d1f-a5cc-1fbf039d492b,4,mdn,5,27
5739,7d446322-1542-4988-929c-6542663cfe0c,4,ars,4,19
5740,e876c637-3708-402f-9fc3-ed2a59c697c9,5,mf,5,27
5741,f2359723-11a9-4415-8278-4adb624d9e6b,2,mf,5,29
5742,bd3c3d70-fe18-477c-bdc3-51c106bd41b5,4,mw,5,24
5743,0ee3780f-36f5-4ce7-af65-420a0d0b528c,3,ars,5,27
5744,9b6d950a-d667-4f0b-ac67-0d810b2feff6,5,mw,5,22
5745,670e36fe-2b5e-4426-919b-889ef9ae7dc9,5,mdn,4,26
5746,1fb37a6e-bfb4-48da-b71f-d813fb59ef1c,3,ars,5,30
5747,44ca9a06-8b5d-42d1-a313-dfee18559727,5,mdn,4,28
5748,921eaf8b-9aee-46c9-8e43-76663964131c,4,ars,5,21
5749,38ba55a0-96fe-4f04-af03-fe2a75bf9968,4,mdn,5,26
5750,ce6e85c5-f384-4d46-b67e-a4ca72252a0a,5,ars,5,30
5751,50bc13c3-0c72-4cab-a0af-b1569c6608e6,5,mdn,5,30
5752,3d0ea613-5462-4785-91d0-04f2331473f5,5,mdn,5,19
5753,84d29b44-26c6-4b05-8a67-31831d35be32,5,mw,4,28
5754,3225e9ea-e884-40bd-a656-818e699d86ec,4,mdn,5,25
5755,7a024b41-0a4e-41dd-ad47-121884fa8a11,4,mdn,4,23
5756,f63a1efa-33c6-40c7-8688-ef9d34466284,5,mdn,5,24
5757,aac4a278-e82f-40cc-9662-861f6b2ac634,4,mf,5,18
5758,c233c56b-6f1a-4f53-9f27-e39f5220f9d3,4,ars,5,26
5759,6be004f0-b701-4daa-b7e2-312b56f97129,3,mw,5,23
5760,0d5f41b7-3ab8-478c-836a-767823fd4c82,5,mdn,4,28
5761,41c2499e-4649-4cd4-8476-d435c6166c58,2,mdn,5,22
5762,ebcfc29b-0f9a-4a12-88c4-66d907cc65c9,5,ars,4,18
5763,91753f65-ede6-4be5-b7a7-9e8b4da7cc42,4,ars,5,21
5764,2b7f0ba7-166f-43e5-9c60-056b72b479a4,4,ars,3,27
5765,9493905e-b65c-40ce-b799-c350ed3e1f18,5,ars,5,23
5766,1e22ce44-7a97-4f75-b7f5-d47bd96a8342,5,ars,5,22
5767,0b187bd8-2c9e-4c1a-ad95-1ac60fa3f39d,3,mw,4,20
5768,a8272db8-0e9f-4372-a757-661bd02f9051,5,mdn,5,26
5769,d057bbf9-c5fa-420a-9bb9-1f6322853d1c,4,mdn,4,27
5770,0a986dd7-a658-40a9-9d1b-d3074e036e35,5,ars,5,30
5771,7c7aeed7-f005-426d-aafd-368700609ba0,4,mw,5,22
5772,ebd78cae-0a5d-43ed-bf3e-b6c496bd4b64,4,mf,3,26
5773,26180c48-bfbb-4af5-b4ff-6a1aa15b9f84,4,ars,5,28
5774,18ef96e8-9a73-4678-8c6c-772ce127d7f9,5,ars,4,30
5775,53292fdb-b353-457a-8482-81bdab16d44f,5,-,4,30
5776,0bb3ee6a-85cc-4eb3-b648-e8c08e1364db,4,ars,5,24
5777,e0c2a19b-d844-4f21-887c-a90f7c9b4346,4,mdn,5,28
5778,e6167931-7dcd-40cb-a065-3804a08ae841,4,ars,5,30
5779,ceb7a529-86be-4dc4-b116-38797aabd2dd,5,ars,5,29
5780,64f2a8ab-33f5-42c6-9ba5-54e65b6b5af4,4,ars,5,30
5781,9fd059e2-db33-4855-9374-7ccccc82e66e,5,mdn,5,22
5782,3ad458ed-6069-4907-a71e-efda23c5abff,5,mdn,4,28
5783,abeb14a7-d8db-429f-9acc-79ef8cdf9a02,4,mdn,5,23
5784,9ac75f91-4f73-4df0-bb20-b7de3069baee,4,ars,5,25
5785,f05a9269-3068-486a-b87d-fda9d757275c,5,k,4,28
5786,0e58e77d-a18e-44d2-9fb8-522685cc2b76,5,mdn,5,21
5787,1de40c3b-877b-48c2-be67-4021b5459754,5,ars,4,22
5788,6e65b841-848c-46e7-a8b3-15ca81055f6a,3,ars,4,26
5789,663c3978-6013-4a55-9a58-5d538e435021,3,mdn,5,25
5790,4e5e83e4-af3a-4513-ae2d-281f7991fdb7,5,mw,4,25
5791,ebd78cae-0a5d-43ed-bf3e-b6c496bd4b64,4,k,4,26
5792,f6a23d22-7609-4675-b15a-07e2ac92d770,5,mw,3,27
5793,8c45b709-a6d6-49b8-b996-e76dc0934213,5,-,4,23
5794,d13135a7-9a68-4169-815e-981149a54291,4,mf,5,27
5795,789b8d4b-a8d0-430d-9fd4-29d445b2f6f2,4,mf,4,29
5796,792a10ac-a9bb-45ce-af93-7a2619ef61fe,5,mfars,5,30
5797,f05a9269-3068-486a-b87d-fda9d757275c,5,mdn,5,28
5798,9ac75f91-4f73-4df0-bb20-b7de3069baee,4,ars,5,25
5799,b52aa66d-49b6-4823-b15d-19817ab072ab,5,ars,5,24
5800,5cb0e54b-ec8d-46d8-8d81-eaa3e0687114,3,mdn,5,18
5801,a9c35b24-76a8-4b67-addd-81845fb390c7,5,mf,5,29
5802,c4cf804a-7759-4269-8562-c7141d2c18c7,5,mdn,5,24
5803,5d674651-5ef2-4f04-b0fd-1cb744d92488,4,mf,4,18
5804,6682a9bf-56ba-4596-8da7-14e90a00dcd4,5,mdn,5,29
5805,9edfb2eb-d613-48d3-bce6-bc81bffc2ac7,5,ars,3,25
5806,9798eef8-20b9-4df4-a0de-81ed2227b9bf,5,mdn,5,24
